DARACOD;AREA;REPUESTAS;Nota directa;Nota transformada;Aciertos;Errores;Blancos;Dobles;PRUEBA;
166865;5;EADD B CACDCCD D C EADAAC CEBEC CCCECEDCADE CE A C   CC   CB  C  AAADB CB         DC   BB  DCD D CAB;208,04000;0,00000;35;28;37;0;EADD.B.CACDCCD.D.C.EADAAC.CEBEC.CCCECEDCADE.CE.A.C...CC...CB..C..AAADB.CB.........DC...BB..DCD.D.CAB;
164062;5;EBAACCEADCBEBEBCCAAABCCDBBDEBCEBDCAABDBBCABBBDCBBBCABADDDDDCEBBAEBEACABABBABCCBACBBCDACBCBCCEEBDECBA;120,47000;0,00000;21;79;0;0;EBAACCEADCBEBEBCCAAABCCDBBDEBCEBDCAABDBBCABBBDCBBBCABADDDDDCEBBAEBEACABABBABCCBACBBCDACBCBCCEEBDECBA;
166544;5;CDEAEEDAEDDEBBDDACCAADDBBBEEDCEEDADDCEDAAEDAACDEEBAACABEBEECCCEBEBBACEDEABDBABBBEEBEACDBECDAEDDDEAED;144,75000;0,00000;25;75;0;0;CDEAEEDAEDDEBBDDACCAADDBBBEEDCEEDADDCEDAAEDAACDEEBAACABEBEECCCEBEBBACEDEABDBABBBEEBEACDBECDAEDDDEAED;
164061;5;AABACEEADDCEAABCCDCDAACAEDEEBBEAAACCAEEDECCCCBABBAABDCADECDECBADACEBCBEEEAAADBACCEBBBDCDBBBECABDDCEA;162,96000;0,00000;28;72;0;0;AABACEEADDCEAABCCDCDAACAEDEEBBEAAACCAEEDECCCCBABBAABDCADECDECBADACEBCBEEEAAADBACCEBBBDCDBBBECABDDCEA;
166868;5;DABADEDAEDBCACBDACAECBABCBEECBAECABEBEBABCEDEDAECEAECAADEDCBCBAEBDEAEBECEBEBAEBCACBCEADBECBCC DDAAEB;150,89000;0,00000;26;73;1;0;DABADEDAEDBCACBDACAECBABCBEECBAECABEBEBABCEDEDAECEAECAADEDCBCBAEBDEAEBECEBEBAEBCACBCEADBECBCC.DDAAEB;
166995;5;BEAAECCDAADCCEDDABC CADCEADEECCDDAEAEEE  D DAEABABCBADECDADDCBAAAAEACBEAAEABBEAAE EEBDCDEEBACDEDAAEB;181,52000;0,00000;31;64;5;0;BEAAECCDAADCCEDDABC.CADCEADEECCDDAEAEEE..D.DAEABABCBADECDADDCBAAAAEACBEAAEABBEAAE.EEBDCDEEBACDEDAAEB;
166545;5;EACAADCDAADCCEEAECCEAAAACCCECCBEBABEAEEBCDBDCCEABCDAACCADBDECBADDAEACBCEB DABB A  ADADEBDEEABDAD ACE;224,01000;0,00000;38;57;5;0;EACAADCDAADCCEEAECCEAAAACCCECCBEBABEAEEBCDBDCCEABCDAACCADBDECBADDAEACBCEB.DABB.A..ADADEBDEEABDAD.ACE;
166996;5;DBAEABCCDDDEBEBBADCEEDCDAABBDEEAEEBABCCAAAADAEACAAADDDBEEECAEBCBBADABBABEAABEACBEBDAABCACBADBBCDABAA;132,61000;0,00000;23;77;0;0;DBAEABCCDDDEBEBBADCEEDCDAABBDEEAEEBABCCAAAADAEACAAADDDBEEECAEBCBBADABBABEAABEACBEBDAABCACBADBBCDABAA;
162615;5;DBCBAAADE DEBB  EC E  CBCB E CC D EEEDADD BC  CAB  ABAECEBAD E BBEE AD CDBDAE EA EB C  B   DBCADDBAA;98,08000;0,00000;17;56;27;0;DBCBAAADE.DEBB..EC.E..CBCB.E.CC.D.EEEDADD.BC..CAB..ABAECEBAD.E.BBEE.AD.CDBDAE.EA.EB.C..B...DBCADDBAA;
163351;5;AABECDBACEBEBDBBCADECAEEBACDBECEEABBADBDEDADDAECBBDDDCCBABDAECADEAEADECCEDAABABDCEBDABCAAEDAACDDDEBB;114,40000;0,00000;20;80;0;0;AABECDBACEBEBDBBCADECAEEBACDBECEEABBADBDEDADDAECBBDDDCCBABDAECADEAEADECCEDAABABDCEBDABCAAEDAACDDDEBB;
166530;5;CBDEACBDABBEDEBCADAECDBAEBECBCDDCEBEADBCADCEABEBAEADBADCEABDCBCBDAEACBECBDACACEACEADACEADBEDDBEDAACE;175,10000;0,00000;30;70;0;0;CBDEACBDABBEDEBCADAECDBAEBECBCDDCEBEADBCADCEABEBAEADBADCEABDCBCBDAEACBECBDACACEACEADACEADBEDDBEDAACE;
162757;5;AEBCCBBADBAECDCCACCEDAAECDAECDCECABEAEEDAADADCEDAACBDACAECCCDCBEBAEECADCBAABBABAECBABBDBDCEDBABEAABD;156,89000;0,00000;27;73;0;0;AEBCCBBADBAECDCCACCEDAAECDAECDCECABEAEEDAADADCEDAACBDACAECCCDCBEBAEECADCBAABBABAECBABBDBDCEDBABEAABD;
166948;5;ACEBDCDBCEDCBCDAACBCADEEAEEEBEACCABAEEDDCADBCAC? BADBCADBBCBEBABBDEACBBCABADAEACBEBCACCBADEDCAADDBBA;169,17000;0,00000;29;69;1;1;ACEBDCDBCEDCBCDAACBCADEEAEEEBEACCABAEEDDCADBCAC?.BADBCADBBCBEBABBDEACBBCABADAEACBEBCACCBADEDCAADDBBA;
166534;5;CDACACACDDCEABBBACEEEADBEDCEDCECCABDEECDCDCDADDCAEDBAECADDBBEEABBDEDAADCEBCDDABCAEBBAA?CEBDCCECDDAAA;114,47000;0,00000;20;79;0;1;CDACACACDDCEABBBACEEEADBEDCEDCECCABDEECDCDCDADDCAEDBAECADDBBEEABBDEDAADCEBCDDABCAEBBAA?CEBDCCECDDAAA;
166531;5;DBEBDCBCEECEABBBACAEEADEDDCCDCECCABDEECDCDCDADDCAEDDAECADDBDEEBDBBDACACBEBADDAEDAEBBADDBABEDCDADDAAA;138,68000;0,00000;24;76;0;0;DBEBDCBCEECEABBBACAEEADEDDCCDCECCABDEECDCDCDADDCAEDDAECADDBDEEBDBBDACACBEBADDAEDAEBBADDBABEDCDADDAAA;
166532;5;CDACADBCDBBAEACCAABEEADBEEEEBEDACBEEACE DABEDBEBBEAAEAADCE CCCADBAEADBCCBBADCABEBE?EECEBEDDBADADDAAA;181,38000;0,00000;31;66;2;1;CDACADBCDBBAEACCAABEEADBEEEEBEDACBEEACE.DABEDBEBBEAAEAADCE.CCCADBAEADBCCBBADCABEBE?EECEBEDDBADADDAAA;
166533;5;DCBACBAACDCEACBBACDEACBBEBCABDEABACDECBACABBABBCBECADCBAEAABAAABBCCBCDECEBAECEACBEDDABAEEDADBAAEEAAA;150,82000;0,00000;26;74;0;0;DCBACBAACDCEACBBACDEACBBEBCABDEABACDECBACABBABBCBECADCBAEAABAAABBCCBCDECEBAECEACBEDDABAEEDADBAAEEAAA;
166869;5;DBABECACCDAECDCADDDEEBABEACEBCCDBACDDECEACBADEDCAADABACEDDAECBBCBCEBAAECDEAEEBAEAEBEBDCBCADDACADDBBB;175,10000;0,00000;30;70;0;0;DBABECACCDAECDCADDDEEBABEACEBCCDBACDDECEACBADEDCAADABACEDDAECBBCBCEBAAECDEAEEBAEAEBEBDCBCADDACADDBBB;
162992;5;DECADEBCECEECEBAACAEDEABEACEDECBBACEDEBBADEDDCCCCDDAEACBDADCEBADBDEACAECCEAEBEACABCDACDEACDDDDEDDAAA;193,31000;0,00000;33;67;0;0;DECADEBCECEECEBAACAEDEABEACEDECBBACEDEBBADEDDCCCCDDAEACBDADCEBADBDEACAECCEAEBEACABCDACDEACDDDDEDDAAA;
162754;5;DBAECCBDEDCCBCCCDCDEDCCCEBAABDEDCAEDCBCBACCCEDCBBEDABBCEDDECEDABEEEAEBBCDAABAEBEBDBDBCEBDACCADADDEBB;120,47000;0,00000;21;79;0;0;DBAECCBDEDCCBCCCDCDEDCCCEBAABDEDCAEDCBCBACCCEDCBBEDABBCEDDECEDABEEEAEBBCDAABAEBEBDBDBCEBDACCADADDEBB;
166949;5;AAAACACCACBEAABCABCACBDDECCEDBCCEAAEBECCDCCDCDEAACDBACBEAABDEBDABCEBCBCCADADBCABCEEECDABBBCCBDAAABDC;187,24000;0,00000;32;68;0;0;AAAACACCACBEAABCABCACBDDECCEDBCCEAAEBECCDCCDCDEAACDBACBEAABDEBDABCEBCBCCADADBCABCEEECDABBBCCBDAAABDC;
164202;5;AAACECCADCADBBBDACCEEBBBDBCADECDEABEEEAADBCDACEBADDAAECEEEBBECCBBEEADBDECBADDEDADBCEEBCBEDCCBDEDEBAA;175,10000;0,00000;30;70;0;0;AAACECCADCADBBBDACCEEBBBDBCADECDEABEEEAADBCDACEBADDAAECEEEBBECCBBEEADBDECBADDEDADBCEEBCBEDCCBDEDEBAA;
166870;5;DBCCC ADD   ACDDCDC   E     E   B  AEC         DDCEA CD DDC EBA EAEACBBCBADD EA   BC C A  EDDCADDABA;117,06000;0,00000;20;42;38;0;DBCCC.ADD...ACDDCDC...E.....E...B..AEC.........DDCEA.CD.DDC.EBA.EAEACBBCBADD.EA...BC.C.A..EDDCADDABA;
166867;5;ECAEADCAEADEBEECADC   A            E   ED     ADA  EAADBECBBABABBADAAA CE A ECEC  BCCAD    DED ADBAC;98,64000;0,00000;17;48;35;0;ECAEADCAEADEBEECADC...A............E...ED.....ADA..EAADBECBBABABBADAAA.CE.A.ECEC..BCCAD....DED.ADBAC;
164064;5;ABBAAACBDDDEBBCDCCCEDDACDCCCCCCBEDABEEEBAACDACCEEEABADDDEEBCCCBCDEEBCBBCCAABDAECCEEBBCDBEEEDBCCBDBED;138,68000;0,00000;24;76;0;0;ABBAAACBDDDEBBCDCCCEDDACDCCCCCCBEDABEEEBAACDACCEEEABADDDEEBCCCBCDEEBCBBCCAABDAECCEEBBCDBEEEDBCCBDBED;
166997;5;EAADA CCEEDDCBB?CEDECABBCDDEDDABAACBCECBDD  BCEDAAEBAECBECDDABBDECEACBCCCBACB C CEBECDDBADCDAACAAABB;151,24000;0,00000;26;68;5;1;EAADA.CCEEDDCBB?CEDECABBCDDEDDABAACBCECBDD..BCEDAAEBAECBECDDABBDECEACBCCCBACB.C.CEBECDDBADCDAACAAABB;
167000;5;ABBDDBEADECBCABBADCDCBCDBECEACAEACBCDACBDACADDBCABCACDCDEDCBEAADBBEACBECAEABEBAADBACCBCDCABADBBCDBAB;138,68000;0,00000;24;76;0;0;ABBDDBEADECBCABBADCDCBCDBECEACAEACBCDACBDACADDBCABCACDCDEDCBEAADBBEACBECAEABEBAADBACCBCDCABADBBCDBAB;
164063;5;ABBACACBADBEBCBCAACEDDCBAEBCDACEBAECBECBDAD?ABBBAAEAAEECBCDCEBABBBCBCACEBBEBDBEA  BBAEBBEAADAEEDAAAB;138,89000;0,00000;24;73;2;1;ABBACACBADBEBCBCAACEDDCBAEBCDACEBAECBECBDAD?ABBBAAEAAEECBCDCEBABBBCBCACEBBEBDBEA..BBAEBBEAADAEEDAAAB;
164060;5;ABBECCCAEADCEEBDADDEDCC  C  BC BAADBEEBADACACBCBAEABACDCDBCBDAADBAEADBCBBAADBCBABEBD C B    A ADDAA ;163,87000;0,00000;28;59;13;0;ABBECCCAEADCEEBDADDEDCC..C..BC.BAADBEEBADACACBCBAEABACDCDBCBDAADBAEADBCBBAADBCBABEBD.C.B....A.ADDAA.;
162486;6;BBCAADBEAADECBDAAB ECABD E EBECDCA ADEBEEB             B DC     BABBD EAEBEDCA B AE EBEAC C BB EBBDA;146,85000;0,00000;25;45;30;0;BBCAADBEAADECBDAAB.ECABD.E.EBECDCA.ADEBEEB.............B.DC.....BABBD.EAEBEDCA.B.AE.EBEAC.C.BB.EBBDA;
167001;6;CCC   AEAACEABDBAADACBBBB EAACCEBABE      B  B     ABC     ACAADCB?DDAEA CEDBDBD BB EA CA D B  AABCC;128,71000;0,00000;22;47;30;1;CCC...AEAACEABDBAADACBBBB.EAACCEBABE......B..B.....ABC.....ACAADCB?DDAEA.CEDBDBD.BB.EA.CA.D.B..AABCC;
166999;6;AAD CABAAAD CCDECA         A              ACCB    CA BAE E AAAABBBBCDDBAAD  BABB ACCEDDDCBCBCDCEAEAC;128,99000;0,00000;22;43;35;0;AAD.CABAAAD.CCDECA.........A..............ACCB....CA.BAE.E.AAAABBBBCDDBAAD..BABB.ACCEDDDCBCBCDCEAEAC;
166998;6;DAAAECEBEACCBBBCAECBABCEBCCBCDECCABEAAADBBAEABCCDAACABEBAEDAADEEADDDDABAECEEDDCAABEDEDEABCCDDECECCAB;144,75000;0,00000;25;75;0;0;DAAAECEBEACCBBBCAECBABCEBCCBCDECCABEAAADBBAEABCCDAACABEBAEDAADEEADDDDABAECEEDDCAABEDEDEABCCDDECECCAB;
